 11 6803.232370 1.092E-28 0.000E+00.02290.235 3939.83190.14-.029720     2 1 0          0 1 0 13  1 12       14  2 13              EEE         EEEE    0.0    0.0, 0.5200, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 14 6803.242165 6.436E-29 0.000E+00.05700.351 1648.94740.790.000000     2 1 0          0 0 0  9  8  2        9  8  1              EEE         EEEE    0.0    0.0, 0.7900, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 14 6803.242166 6.436E-29 0.000E+00.05700.351 1648.94740.790.000000     2 1 0          0 0 0  9  8  1        9  8  2              EEE         EEEE    0.0    0.0, 0.8500, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 14 6803.288625 1.770E-29 0.000E+00.08450.394 1889.97640.790.000000     2 2 0          0 1 0  7  3  5        6  3  4              EEE         EEEE    0.0    0.0, 0.7000, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 12 6803.300300 2.264E-29 0.000E+00.08170.371 2385.51330.68-.009780     1 1 1          0 1 0  5  2  4        6  4  3              EEE         EEEE    0.0    0.0, 0.7200, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 12 6803.346100 5.960E-29 0.000E+00.08250.371  601.23770.730.001110     0 4 0          0 0 0  6  5  1        6  2  4              EEE         EEEE    0.0    0.0, 0.8500, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6803.408578 3.953E-30 0.000E+00.06000.298 1114.54990.570.000000     2 0 0          0 0 0  8  1  8       10  1 10              EEE         EEEE    0.0    0.0, 0.6300, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6803.437370 1.898E-29 0.000E+00.08610.412 3951.31500.68-.004970     1 2 1          1 0 0  5  2  4        4  2  3              EEE         EEEE    0.0    0.0, 0.7200, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 14 6803.445363 1.917E-28 0.000E+00.06160.340  885.06450.79-.027340     2 1 0          0 0 0 10  2  8       10  1  9              EEE         EEEE    0.0    0.0, 0.6300, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 14 6803.449530 2.611E-29 0.000E+00.05300.320 1405.12540.790.000000     2 1 0          0 0 0 12  4  8       12  3  9              EEE         EEEE    0.0    0.0, 0.6300, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6803.478023 8.006E-30 0.000E+00.08820.371 4408.02880.73-.012130     3 0 0          0 0 1  6  3  4        6  3  3              EEE         EEEE    0.0    0.0, 0.7200, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 14 6803.527973 2.980E-29 0.000E+00.08010.378  520.12350.790.000000     1 0 1          0 0 0  8  5  4        7  2  5              EEE         EEEE    0.0    0.0, 0.7200, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6803.544500 5.414E-28 0.000E+00.05160.235 2880.83420.490.000020     0 2 1          0 0 0 14  4 11       14  4 10              EEE         EEEE    0.0    0.0, 0.5400, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6803.605450 1.838E-28 0.000E+00.09570.412 2129.59920.74-.011530     2 1 0          0 1 0  3  1  2        4  4  1              EEE         EEEE    0.0    0.0, 0.7900, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 13 6803.616700 2.910E-29 0.000E+00.04000.221 2625.42280.390.000000     2 0 0         -2-2-2 14  2 13       15 -1 -2              EEE         EEEE    0.0    0.0, 0.5000, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6803.642537 2.212E-29 0.000E+00.08840.391 4165.47380.71-.005360     2 0 1          0 0 1  4  3  1        5  2  4              EEE         EEEE    0.0    0.0, 0.8500, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 13 6803.647100 2.740E-26 0.000E+00.08530.412  382.17630.70-.004500     0 2 1          0 0 0  3  3  0        4  3  1              EEE         EEEE    0.0    0.0, 0.9300, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 14 6803.649151 1.378E-28 0.000E+00.09480.428  295.48720.79-.008930     1 3 0          0 0 0  4  2  3        4  3  2              EEE         EEEE    0.0    0.0, 0.7800, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6803.649766 2.701E-27 0.000E+00.03460.265 3032.69090.370.009652     0 0 2          0 0 0 11  8  4       12  9  3              EEE         EEEE    0.0    0.0, 0.7200, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6803.653650 3.540E-28 0.000E+00.07680.391 3482.48020.61-.003680     0 4 1          0 2 0  6  1  6        5  1  5              EEE         EEEE    0.0    0.0, 0.6400, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6803.655081 8.184E-27 0.000E+00.03460.265 3032.69030.370.009652     0 0 2          0 0 0 11  8  3       12  9  4              EEE         EEEE    0.0    0.0, 0.7800, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6803.682612 4.475E-24 0.000E+00.05470.294 1411.64190.51-.014650     2 0 0          0 0 0  7  5  3        8  6  2              EEE         EEEE    0.0    0.0, 0.4654, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 12 6803.692400 6.846E-28 0.000E+00.07700.315 1468.61210.69-.019190     0 0 2          0 0 0  8  2  7        9  5  4              EEE         EEEE    0.0    0.0, 0.6500, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 12 6803.728520 1.256E-29 0.000E+00.04300.250 3106.44540.41-.008836    -2-2-2          0 0 0 12 -4 -4       13  8  5              EEE         EEEE    0.0    0.0, 0.3400, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 14 6803.746039 2.695E-28 0.000E+00.09540.448   91.33030.790.000000     1 3 0          0 0 0  2  0  2        3  0  3              EEE         EEEE    0.0    0.0, 0.7900, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 15 6803.749599 3.478E-29 0.000E+00.08010.378  400.36330.790.000000     2 1 0          0 0 0  8  0  8        7  0  7              EEE         EEEE    0.0    0.0, 0.6300, 0.000000, 0.000000, 0.000e+00, 0.000e+00
